game_id,mean_user,vol_user,mean_critic,vol_critic,ESRB_rating,genre,weekend_release,major_studio,multiplayers,vol_mods
4149,86,9,78,4,4,1,0,1,0,0
3575,79,22,77,10,1,5,0,1,1,0
2536,70,88,74,26,5,3,0,1,0,0
701,57,39,70,17,1,3,0,1,0,0
3540,54,100,58,46,4,1,0,1,1,0
40,41,111,53,40,5,3,0,1,0,0
2981,73,8,69,6,1,5,1,1,0,0
3546,54,13,75,11,5,3,1,1,0,0
4155,66,171,56,34,4,4,0,1,1,0
2986,68,5,66,7,5,5,0,1,0,0
3545,76,54,73,17,5,3,1,1,0,0
510,62,84,76,31,3,5,0,1,0,0
702,56,94,61,18,1,3,0,1,0,0
3306,71,26,75,27,5,1,1,1,1,0
1485,67,19,66,5,3,1,0,1,0,0
2911,81,10,77,7,5,1,0,1,0,0
2367,72,269,59,32,5,1,1,1,0,0
4157,81,134,73,18,4,2,0,1,0,0
2400,60,5,71,7,5,3,0,1,1,0
1439,75,113,65,12,1,5,0,1,0,0
2979,78,5,50,4,1,5,0,1,0,0
4360,90,148,80,27,1,5,1,1,0,0
2985,65,6,67,11,5,5,0,1,0,0
1107,82,201,82,9,4,1,1,1,0,0
4557,82,213,81,28,5,3,0,1,0,0
67,71,97,71,37,5,3,0,1,0,0
4558,80,181,78,19,5,3,0,1,0,0
2980,70,11,48,8,1,5,1,1,0,0
2746,67,193,69,14,5,1,0,1,0,0
703,16,225,47,20,5,3,0,1,0,147
4731,69,61,65,33,5,2,0,1,0,0
1684,76,12,79,7,2,2,0,0,1,0
4519,73,25,61,9,5,2,1,0,1,0
4214,79,14,56,11,3,2,1,0,0,0
4056,88,192,91,32,4,1,1,0,0,0
3288,84,9,73,20,3,1,0,0,0,0
148,87,184,85,27,4,1,0,0,0,0
1656,74,18,80,7,1,2,0,0,1,0
3375,53,12,56,10,5,1,0,0,0,0
4269,90,1195,81,26,5,2,0,0,1,0
34,70,120,66,18,5,1,1,0,0,0
1501,83,92,81,18,5,4,0,0,0,0
3017,68,5,53,10,4,1,0,0,0,0
3512,84,917,84,68,4,2,0,0,0,64
180,59,853,72,59,5,2,0,0,0,0
663,82,11,76,4,1,1,0,0,0,0
324,72,17,79,4,1,2,0,0,0,0
3234,57,55,71,14,3,4,0,0,0,0
3235,71,9,80,4,5,4,0,0,0,0
2067,76,150,70,53,3,3,0,0,1,0
2920,77,343,84,57,1,3,0,0,1,217313
1266,67,1741,80,54,3,5,0,0,0,0
4396,73,116,68,34,5,2,0,0,0,23
4394,84,688,84,55,2,1,0,0,0,19
3365,62,34,53,22,5,2,0,0,1,14
4395,82,53,79,4,2,1,0,0,0,0
3523,81,8,74,5,3,1,0,0,0,0
2009,31,13,61,17,5,2,1,0,1,0
3539,73,30,72,13,3,3,0,0,1,0
2035,43,74,52,10,5,3,0,0,0,24
3538,65,165,58,22,3,3,0,0,0,0
187,74,40,72,11,3,4,0,0,1,0
2207,74,8,64,5,5,1,0,0,0,0
188,70,12,73,17,3,4,0,0,1,0
1879,51,7,68,5,5,2,0,0,1,0
4017,88,471,91,26,4,2,0,0,0,0
190,82,17,71,5,3,4,1,0,1,0
189,85,22,85,15,3,4,0,0,1,0
515,80,89,79,13,5,1,0,0,0,0
4060,65,90,67,25,5,2,0,0,1,0
788,62,86,68,24,4,2,0,0,0,874
59,68,8,66,6,5,5,0,0,1,0
2219,23,37,20,17,4,2,0,0,0,0
3374,81,199,72,30,3,1,0,0,0,0
4475,67,30,73,26,2,3,0,0,0,0
2588,78,8,76,12,4,3,0,0,0,0
1294,48,19,58,12,3,5,0,0,0,0
730,71,7,51,5,5,5,0,0,0,0
2724,78,8,62,11,3,3,0,0,0,0
1505,80,8,88,6,3,5,1,0,0,0
4624,65,6,43,11,3,3,1,0,0,0
369,40,14,75,8,2,5,0,0,0,0
817,54,121,63,19,5,3,0,0,1,62
1194,88,386,89,8,4,1,0,0,0,0
1129,89,337,83,5,4,1,1,0,0,0
4326,87,25,74,18,3,3,0,0,0,0
512,71,50,72,14,4,1,1,0,0,0
4470,90,491,92,21,4,1,0,0,0,0
508,89,106,82,7,4,1,1,0,0,0
4548,71,14,65,11,5,3,0,0,0,429
492,74,110,63,6,4,1,1,0,0,0
4549,65,766,81,8,3,1,0,0,0,0
3597,70,163,75,9,5,1,0,0,0,0
467,82,163,85,23,3,1,0,0,0,0
466,64,9,74,9,5,1,0,0,0,0
154,61,53,69,4,5,4,0,0,1,0
4141,80,1905,88,47,5,2,0,0,0,0
1576,82,123,83,7,2,1,0,0,0,0
1622,64,27,68,8,5,3,0,0,0,0
4380,73,45,71,13,5,3,0,0,1,0
1793,65,53,73,13,5,1,1,0,1,0
2487,65,4,75,5,5,4,0,0,1,0
4771,80,29,81,21,5,1,0,0,1,147
1060,65,26,66,34,5,2,0,0,0,0
2340,74,22,61,17,5,2,0,0,1,0
860,65,11,63,17,5,3,0,0,1,0
1796,75,134,73,44,5,3,0,0,0,0
4363,70,90,67,23,5,5,0,0,0,0
3100,73,17,64,25,5,2,0,0,1,0
2862,86,45,76,11,5,2,0,0,1,0
1884,64,10,58,10,3,3,1,0,0,0
619,57,11,49,10,5,3,0,0,0,0
1170,78,85,72,18,5,5,0,0,0,0
1237,79,16,75,13,3,3,1,0,0,0
4446,79,152,84,8,5,3,0,0,0,0
449,38,1062,8,5,1,5,0,0,1,0
468,70,1403,73,35,5,4,0,0,1,0
2583,80,12,78,6,5,2,0,0,0,0
3270,84,17,82,23,5,2,0,0,1,0
3271,74,13,79,26,3,2,0,0,1,0
3267,79,15,79,36,3,2,0,0,1,0
3266,83,32,81,47,3,2,0,0,1,0
1808,70,10,63,5,2,3,0,0,1,0
1604,47,37,55,15,3,4,0,0,1,0
3722,69,51,45,11,3,3,0,0,0,0
2188,65,111,50,23,4,1,0,0,0,0
2001,64,15,65,8,2,2,1,0,0,0
1873,64,107,87,7,5,3,0,0,1,0
1638,75,56,58,13,3,5,1,0,1,0
3034,73,13,67,4,5,1,0,0,0,0
217,57,277,56,12,4,4,0,0,0,0
657,68,4,68,9,5,5,0,0,0,0
3356,76,65,79,21,4,1,0,0,1,0
3743,79,21,44,14,3,3,1,0,0,0
3023,82,88,84,7,2,5,0,0,0,0
2625,51,15,57,4,5,1,0,0,0,0
4572,73,51,68,23,5,3,0,0,1,0
2516,78,9,74,4,5,5,0,0,0,0
3922,76,11,61,9,5,2,0,0,1,0
3923,52,5,59,6,5,2,0,0,0,0
4419,81,15,73,4,5,3,0,0,1,0
4515,48,25,61,6,5,2,0,0,0,0
1668,71,57,80,11,3,1,1,0,0,0
721,35,6,58,8,5,3,0,0,0,0
1219,78,209,79,18,5,4,0,0,0,202
3336,86,186,85,22,4,1,0,0,0,0
493,83,25,73,28,4,2,0,0,0,0
1876,88,61,75,26,4,1,0,0,0,0
23,64,17,73,23,1,5,1,0,0,0
3231,79,49,76,26,4,2,0,0,0,0
495,52,11,55,21,4,2,0,0,0,0
2319,91,1037,88,27,4,2,0,0,1,0
101,85,54,86,20,3,3,0,0,0,0
4511,87,85,74,22,3,1,0,0,0,0
3532,75,23,75,21,3,3,0,0,0,0
22,84,12,69,9,1,5,0,0,0,0
2402,91,1216,89,32,4,1,0,0,1,0
3055,77,59,80,19,1,3,0,0,0,0
3232,81,11,61,11,4,1,0,0,0,0
2767,87,78,73,29,3,1,1,0,1,0
4402,83,99,85,28,3,3,0,0,0,0
3334,84,260,,,4,1,0,0,0,0
105,85,84,82,22,3,3,1,0,0,0
494,50,8,56,21,4,2,0,0,0,0
3718,89,257,81,19,3,3,1,0,0,0
4403,76,34,75,23,3,3,0,0,0,0
2107,76,16,59,22,3,3,0,0,0,0
2119,73,21,71,26,4,1,0,0,0,0
3721,89,272,78,14,3,3,0,0,0,0
4512,84,22,73,13,3,1,0,0,0,0
1838,76,25,78,27,4,1,1,0,0,0
4631,78,21,69,11,3,5,0,0,0,0
3056,85,89,89,11,1,3,0,0,0,0
4513,81,14,77,5,4,1,0,0,0,0
226,82,41,78,9,5,2,0,0,1,0
2369,82,581,81,10,5,4,0,0,0,0
2368,67,660,58,38,5,4,0,0,1,0
1911,82,330,86,49,2,5,0,0,0,0
1195,71,29,72,9,4,1,0,0,0,355
1910,80,181,79,52,2,3,0,0,0,0
42,85,269,79,39,2,1,0,0,1,740
2246,68,40,71,9,5,2,1,0,0,0
2272,64,55,52,13,5,5,1,0,0,0
1658,83,45,75,24,5,2,0,0,0,0
4605,71,29,72,9,4,2,0,0,1,0
81,68,102,45,5,5,3,0,0,1,0
4465,72,116,83,4,5,5,1,0,0,0
121,49,17,32,6,1,3,0,0,0,0
2128,80,21,81,38,3,3,0,0,0,0
2046,40,34,56,6,3,5,0,0,0,0
3160,56,7,31,4,4,2,0,0,0,0
664,26,19,26,8,1,2,0,0,1,0
1877,84,11,67,14,4,1,0,0,0,0
4445,83,10,27,4,1,5,0,0,0,0
4496,74,7,76,13,3,3,0,0,0,0
3994,56,9,59,11,3,5,0,0,0,0
2355,55,4,57,6,1,3,0,0,0,0
2424,83,9,66,6,3,3,0,0,0,0
122,48,37,46,4,1,3,0,0,0,0
254,43,6,37,5,3,1,0,0,0,0
797,80,14,55,18,4,1,0,0,0,0
3670,68,9,65,6,4,1,0,0,0,0
19,53,30,68,14,4,2,1,0,1,0
4722,80,162,77,21,5,3,1,0,0,0
47,72,94,73,24,5,1,0,0,0,0
3146,71,8,67,10,3,2,1,0,0,0
3145,67,6,75,6,1,2,0,0,0,0
46,75,6,63,11,1,2,0,0,0,0
323,70,14,74,12,3,2,1,0,0,0
1854,67,20,71,16,4,4,0,0,0,0
4314,60,5,68,9,3,2,0,0,0,0
4673,81,8,63,9,3,3,0,0,0,0
4424,60,34,49,11,2,2,1,0,1,0
4031,75,26,71,23,3,2,0,0,1,0
2132,68,20,35,4,3,1,0,0,0,0
2436,84,28,66,12,4,2,0,0,0,0
3297,83,54,67,18,3,2,0,0,0,0
184,42,13,39,8,2,2,0,0,0,0
4414,48,4,35,11,3,1,1,0,0,0
336,79,16,65,21,3,2,1,0,0,0
2710,59,31,68,14,3,2,1,0,0,0
2156,73,10,73,15,3,3,0,0,0,0
795,79,30,65,10,3,1,0,0,0,0
3972,73,15,54,11,3,2,0,0,0,0
794,78,25,56,4,3,1,0,0,1,0
3663,72,13,56,11,3,5,0,0,0,0
2561,51,17,30,7,4,1,0,0,0,0
4710,75,17,82,6,1,5,1,0,0,0
1400,86,37,90,7,3,5,0,0,0,0
3552,83,26,56,13,3,3,1,0,0,0
849,73,4,77,12,1,5,0,0,0,0
4091,76,14,64,12,4,2,0,0,1,0
3049,83,104,79,5,3,4,1,0,1,0
1159,84,29,65,4,2,4,0,0,0,0
3889,57,26,57,7,5,2,0,0,1,0
220,67,17,71,9,5,2,0,0,0,0
1623,80,1017,68,21,5,3,1,0,1,688
1718,75,197,77,45,3,3,1,0,0,92
551,63,4,80,5,5,5,0,0,0,0
4643,59,7,55,23,5,2,1,0,1,0
639,76,14,75,4,5,4,0,0,1,0
2861,80,1623,86,27,5,1,1,0,1,0
2543,70,12,74,19,3,1,0,0,1,0
3471,64,9,68,8,1,1,1,0,0,0
763,63,7,40,6,4,1,0,0,0,0
2858,61,32,69,27,4,1,0,0,0,0
2151,67,54,36,4,4,1,0,0,0,0
2362,41,13,52,6,4,1,0,0,0,0
4590,64,5,57,14,3,1,0,0,0,0
4667,28,12,26,7,4,1,0,0,0,0
1580,58,180,61,23,4,2,1,0,0,0
686,87,15,77,13,5,2,0,0,0,0
3114,75,66,77,26,5,2,0,0,1,0
1708,80,23,80,8,3,4,0,0,1,0
3971,62,59,70,11,1,5,0,0,0,0
2685,89,85,77,24,3,3,0,0,0,0
450,77,10,60,7,1,5,0,0,0,0
4504,75,113,75,42,5,1,1,0,0,0
4573,77,14,72,16,5,3,0,0,1,0
2269,78,94,67,5,5,2,0,0,0,0
3109,60,7,65,8,5,2,0,0,1,0
3360,83,272,87,5,5,4,0,0,0,46
410,71,281,78,61,5,3,0,0,1,0
3359,82,241,81,24,5,4,0,0,0,0
3361,78,203,81,28,5,4,0,0,1,37
2644,47,43,59,34,5,2,0,0,0,0
3362,74,951,76,54,5,4,0,0,0,335
36,58,4,61,11,5,1,0,0,0,0
3893,88,197,81,11,5,2,1,0,0,0
1135,79,27,75,6,5,2,0,0,0,0
1701,82,23,87,12,1,5,0,0,0,0
1619,67,6,59,6,1,1,1,0,0,0
2349,82,24,71,6,1,3,0,0,0,0
2831,84,18,79,5,1,1,0,0,0,0
2614,86,21,81,13,1,5,0,0,0,0
1583,77,7,72,11,1,1,1,0,0,0
65,78,16,54,11,5,3,0,0,0,0
3993,73,6,79,8,2,2,1,0,1,0
3480,80,6,78,4,5,2,1,0,0,0
1978,84,12,68,4,5,1,1,0,1,0
560,65,27,77,29,2,5,0,0,1,0
1942,83,274,84,47,5,1,0,0,0,0
2716,27,2075,61,17,3,2,1,0,1,0
2048,72,24,82,4,5,1,0,0,1,514
2793,76,143,80,22,1,5,0,0,0,0
2600,73,12,68,10,1,2,0,0,0,0
2601,86,16,85,5,1,2,1,0,0,0
2603,68,9,69,7,1,2,1,0,0,0
2606,64,9,73,9,1,2,0,0,0,0
2594,54,12,70,11,1,2,0,0,0,0
2593,81,17,81,6,1,2,0,0,1,0
2605,66,8,68,5,1,2,0,0,0,0
2595,76,13,81,7,1,2,0,0,0,0
2607,70,11,76,8,1,2,0,0,0,0
2602,79,9,81,6,1,2,0,0,0,0
2597,76,12,77,6,1,2,1,0,0,0
2599,82,10,80,10,1,2,0,0,1,0
2604,86,5,78,7,1,2,0,0,0,0
2598,83,7,79,9,1,2,0,0,0,0
3841,60,5,60,10,5,5,0,0,0,0
3482,82,836,83,18,3,3,0,0,0,0
1672,79,352,70,16,3,4,0,0,0,0
4390,78,583,86,30,3,1,0,0,0,0
2846,78,185,83,5,3,1,0,0,1,0
125,74,19,77,7,5,2,0,0,0,0
4015,81,172,77,15,3,5,0,0,1,0
2541,60,8,56,5,4,1,1,0,0,0
3691,69,14,48,10,3,2,1,0,0,0
2834,76,5,54,4,1,1,0,0,0,0
1506,58,9,57,14,4,1,1,0,0,0
976,66,5,67,11,4,1,0,0,0,0
1980,58,8,67,10,3,1,0,0,1,0
2099,78,13,66,14,3,1,0,0,0,0
3555,83,6,63,4,4,1,0,0,1,0
338,54,5,71,5,1,5,0,0,0,0
440,74,62,73,23,4,1,0,0,1,0
1223,79,102,79,35,5,1,0,0,0,0
2270,66,5,71,8,5,2,0,0,1,0
977,80,27,76,6,5,1,0,0,1,1011
3868,52,22,63,9,3,1,0,0,1,0
2877,83,90,77,23,4,2,0,0,0,0
2879,77,22,80,7,4,2,1,0,0,0
993,79,74,77,11,3,1,0,0,1,0
2811,73,50,83,8,2,1,0,0,0,0
2682,67,41,84,16,5,1,0,0,0,0
1222,85,480,85,7,2,1,1,0,0,0
4325,89,181,86,10,3,3,0,0,0,0
3962,62,21,83,5,5,1,1,0,0,0
4062,78,18,61,18,5,2,0,0,1,0
3340,72,53,68,35,5,1,1,0,1,0
1939,38,13,44,7,5,2,1,0,0,0
1998,50,14,40,10,5,1,0,0,0,0
2092,72,118,64,38,5,2,0,0,1,0
2891,70,20,61,14,5,2,0,0,0,0
529,61,13,55,11,5,2,0,0,1,0
1256,64,21,64,5,5,2,1,0,0,0
4521,78,9,46,4,5,5,0,0,1,0
2126,83,180,57,16,5,5,1,0,0,0
72,61,23,52,5,5,1,1,0,0,0
1293,67,34,54,5,5,3,0,0,0,0
212,56,7,65,26,5,5,0,0,1,0
1639,86,152,73,9,5,5,0,0,0,0
1290,79,490,82,37,5,3,0,0,1,0
1996,77,24,46,9,5,2,0,0,0,0
1914,67,15,58,14,5,3,0,0,0,0
4495,54,7,57,7,5,5,0,0,0,51
789,69,28,72,22,5,2,0,0,1,0
3658,78,13,75,9,5,3,0,0,1,0
3652,54,103,70,17,5,3,0,0,0,0
1278,60,6,59,9,5,2,0,0,1,0
4259,57,17,57,7,5,1,1,0,0,0
3651,68,384,61,26,5,3,1,0,0,0
3657,72,19,73,11,3,3,0,0,1,0
2787,71,11,74,16,5,3,0,0,1,0
3656,84,145,70,19,5,3,1,0,0,146
1943,80,111,72,4,3,4,0,0,1,0
1398,77,41,66,9,3,4,0,0,1,0
2520,72,5,64,4,5,4,0,0,0,0
181,70,6,72,5,3,2,0,0,1,0
1944,69,16,50,4,3,1,0,0,1,0
2736,74,29,59,10,4,2,0,0,1,0
483,54,31,65,10,3,1,0,0,0,0
3674,84,35,85,14,5,2,1,0,1,0
3675,82,61,81,8,5,3,0,0,1,0
3673,73,107,76,12,5,2,0,0,1,0
1591,48,28,46,5,5,3,0,0,0,0
1646,55,20,54,13,3,2,0,0,1,0
2250,72,5,73,6,1,5,0,0,0,0
677,66,19,65,13,3,1,0,0,0,0
4597,77,170,87,5,4,4,0,0,1,0
3874,76,82,70,11,3,4,0,0,1,0
809,57,25,72,17,5,4,0,0,1,0
4058,80,6,71,6,5,2,0,0,1,0
2672,71,90,68,21,5,2,1,0,0,0
2416,53,860,68,10,5,1,0,0,0,0
2230,72,28,73,17,5,1,0,0,1,0
3418,84,284,90,24,1,3,0,0,0,0
714,67,20,61,11,1,3,1,0,0,0
1025,88,114,78,12,3,3,0,0,1,0
1982,84,21,83,17,1,5,0,0,0,0
4705,66,13,65,15,3,1,0,0,0,0
633,55,4,56,10,3,1,0,0,0,0
157,77,38,66,16,4,2,0,0,1,0
3514,67,23,71,14,1,2,0,0,1,0
1180,73,32,73,8,5,4,0,0,0,0
1713,87,27,72,8,5,2,0,0,1,0
553,76,10,70,6,5,3,0,0,0,0
801,75,54,66,14,5,2,0,0,0,0
802,75,15,60,6,2,1,0,0,0,0
1424,77,192,82,25,4,1,0,0,0,0
1957,83,159,83,22,3,4,0,0,0,0
2918,92,925,91,22,3,4,0,0,1,0
1404,88,990,89,12,4,4,0,0,0,0
2410,82,71,83,23,3,1,0,0,1,0
1954,83,216,87,29,3,4,0,0,0,0
3608,72,14,74,14,3,5,0,0,0,0
4525,71,12,82,13,1,5,0,0,0,0
325,89,644,91,16,3,4,0,0,1,0
3528,79,26,70,19,3,1,0,0,0,0
1020,83,39,89,14,3,1,0,0,0,0
3653,80,5,77,16,1,3,0,0,0,0
2256,72,54,57,20,3,4,0,0,0,0
1021,87,45,89,6,3,1,0,0,0,0
1665,89,84,85,27,4,1,0,0,0,0
3256,88,135,89,31,4,3,1,0,0,0
1955,72,117,80,13,5,4,0,0,0,0
1405,91,1116,86,15,4,4,0,0,1,0
158,75,18,72,4,3,2,0,0,0,0
1578,88,129,91,16,1,5,0,0,0,0
1918,80,31,80,14,4,3,0,0,0,0
3610,70,17,52,23,5,3,0,0,0,0
3614,76,9,78,9,1,3,1,0,0,0
1956,79,54,74,15,3,4,0,0,0,0
2032,80,45,64,20,3,3,0,0,0,0
328,92,1242,95,30,3,4,1,0,0,0
329,88,277,88,14,3,4,0,0,0,0
519,71,31,77,7,3,2,0,0,1,0
2565,88,69,76,38,5,3,1,0,0,0
3293,63,12,67,13,5,2,0,0,0,0
725,73,29,74,9,5,2,0,0,0,0
297,88,721,85,25,5,1,1,0,0,0
296,63,6,81,5,5,1,0,0,1,0
298,73,35,76,7,5,1,0,0,1,918
2465,77,115,76,21,5,2,0,0,0,0
426,74,59,70,7,5,1,0,0,0,0
4221,57,22,58,14,5,3,0,0,0,0
1101,67,53,73,5,3,1,0,0,0,0
4509,73,6,82,8,5,5,0,0,0,0
3860,81,207,81,17,5,4,0,0,0,0
1543,73,6,79,11,5,4,0,0,1,0
4071,74,52,74,12,5,1,0,0,1,0
3511,83,4,68,12,5,1,0,0,1,0
2018,76,27,59,4,5,1,0,0,0,0
20,46,5,71,9,5,1,0,0,1,0
1712,77,19,75,16,5,1,0,0,0,0
2827,70,7,71,9,5,1,1,0,1,0
2853,73,32,85,8,5,2,0,0,0,0
506,73,21,72,10,5,1,0,0,0,0
64,51,488,49,13,5,1,0,0,0,22332
683,69,10,76,4,5,3,0,0,0,0
805,63,27,62,15,5,1,1,0,0,0
3892,69,19,58,12,5,4,0,0,0,0
3680,89,216,87,9,4,2,0,0,1,0
4739,61,7,67,5,5,5,0,0,0,0
1099,79,36,76,8,5,2,0,0,1,0
3435,83,27,66,11,5,2,0,0,0,0
1691,56,5,53,13,3,4,0,0,0,0
1985,84,15,71,8,1,3,0,0,0,0
2408,70,4,39,5,3,3,1,0,0,0
229,40,367,63,25,3,1,1,0,1,0
1326,87,23,82,14,3,3,0,0,0,0
260,83,141,77,24,4,4,0,0,1,0
1697,33,142,44,10,3,4,0,0,0,0
4362,85,22,57,4,1,3,0,0,0,0
4671,65,11,71,14,3,3,0,0,1,0
415,70,5,61,11,1,5,0,0,0,0
883,73,9,72,7,3,3,0,0,0,0
4754,82,5,70,7,3,1,0,0,0,0
3064,86,16,82,8,1,5,0,0,0,0
2406,77,9,59,11,3,3,0,0,0,0
4143,77,13,73,9,1,3,1,0,0,0
3977,45,6,51,8,2,2,0,0,0,0
2721,83,24,80,4,5,1,1,0,0,0
3838,77,22,84,4,5,1,0,0,0,0
2743,88,29,80,6,5,2,0,0,1,0
3455,80,6,67,5,5,5,0,0,1,77
293,68,6,71,10,5,3,0,0,0,0
1962,60,21,59,9,5,5,1,0,0,0
160,46,7,52,8,5,2,1,0,0,0
3784,81,45,66,18,3,4,0,0,1,0
129,71,8,69,6,5,1,0,0,1,0
372,71,71,71,15,5,3,0,0,0,0
437,58,8,62,9,5,2,1,0,1,0
2014,63,9,70,4,5,1,1,0,0,0
1509,52,13,63,7,5,1,1,0,0,0
3503,41,15,47,8,5,1,0,0,0,0
4474,58,19,65,15,5,4,0,0,0,0
113,28,24,43,9,3,1,0,1,0,0
4405,76,16,79,11,3,3,0,1,0,0
1220,57,17,72,6,4,3,0,1,0,0
480,74,78,74,48,4,3,0,1,1,0
2563,45,10,53,6,3,3,0,1,0,0
1214,73,83,70,24,3,3,1,1,0,0
1215,79,38,75,17,3,3,1,1,0,0
2866,63,36,66,18,5,3,1,1,0,0
4619,67,14,76,7,5,1,0,1,0,0
3458,73,80,77,5,5,1,1,1,1,0
4404,82,190,79,48,3,3,0,1,0,0
4409,46,8,60,4,3,3,0,1,0,0
112,64,25,65,5,3,5,0,1,0,0
847,78,13,74,11,5,3,0,1,0,0
654,82,21,73,17,1,2,1,1,0,0
1081,53,109,56,36,3,3,0,1,0,0
2760,49,216,54,41,3,3,0,1,0,0
202,59,71,75,5,3,2,0,1,0,0
1699,54,53,63,11,3,3,1,1,0,0
120,55,30,57,4,1,3,0,1,1,0
1792,73,354,73,49,4,1,0,1,0,0
201,51,61,55,16,5,2,0,1,0,0
2033,55,187,62,35,4,3,0,1,0,0
1082,48,43,63,6,3,3,0,1,0,0
1213,46,106,65,35,4,3,0,1,0,0
3175,68,82,66,17,5,3,1,1,0,0
3739,77,47,70,16,3,3,1,1,1,17
3058,64,31,74,20,1,5,1,1,1,178
4407,80,58,78,11,3,3,0,1,0,0
4406,77,373,78,46,3,3,0,1,1,0
2193,15,113,36,11,2,3,1,1,0,0
3959,59,64,57,19,3,2,0,1,0,0
1674,35,24,37,6,4,1,0,1,0,0
2034,41,37,63,8,3,3,1,1,0,0
4408,70,373,75,51,3,3,1,1,0,4473
901,43,263,41,21,4,2,0,1,1,0
2867,84,9,67,4,5,3,0,1,0,0
4517,72,50,66,14,4,1,1,1,1,0
2945,56,56,54,17,3,3,1,1,0,0
4629,78,24,61,6,5,1,1,1,0,0
3918,64,65,61,12,5,1,0,1,0,0
4477,51,34,62,20,5,3,1,1,1,0
852,74,13,70,6,5,4,1,0,1,0
3002,71,11,73,12,5,3,0,0,1,315
4041,71,19,79,12,3,1,0,0,0,0
2503,60,70,52,9,5,1,0,0,0,0
690,86,8,80,6,5,1,0,0,1,0
3790,79,7,69,4,3,1,0,0,0,0
3789,78,92,68,6,3,1,1,0,0,0
1131,79,90,83,13,5,3,0,0,1,3160
1568,84,100,70,6,5,2,0,0,0,0
1511,60,4,66,4,5,1,0,0,1,0
300,83,9,69,8,5,1,0,0,0,0
2533,59,13,62,14,2,1,0,0,0,0
137,73,4,55,5,5,2,0,0,0,0
1122,83,986,79,33,5,2,0,0,1,2268
2012,80,160,82,45,5,3,0,0,0,0
1124,82,65,83,4,5,2,0,0,0,5811
1123,80,8,77,4,5,2,1,0,0,0
1255,62,31,81,8,5,1,0,0,0,0
3594,77,552,75,47,4,1,0,0,1,0
3284,78,12,43,6,3,1,1,0,0,0
3217,83,43,70,11,2,3,0,0,0,0
4593,78,17,51,9,3,1,0,0,0,0
1229,82,17,65,6,3,1,1,0,0,0
965,50,85,69,7,4,1,0,0,0,0
2706,75,4,64,5,3,1,0,0,1,0
289,86,7,73,4,3,4,0,0,1,0
523,61,9,61,4,3,4,0,0,1,0
1231,27,42,57,15,3,2,0,0,1,0
4345,68,30,73,4,5,1,0,0,1,0
255,76,10,57,4,3,1,0,0,0,0
3218,55,15,61,4,5,3,0,0,1,0
295,59,17,78,5,4,1,0,0,0,0
2720,80,28,70,5,3,3,0,0,1,0
2714,67,175,84,23,4,1,0,0,1,0
433,67,25,54,5,4,1,0,0,1,0
3345,78,15,71,11,3,2,0,0,0,0
2456,11,233,54,15,4,2,0,0,1,0
2995,70,133,81,10,1,5,0,0,1,0
645,77,527,58,16,4,2,0,0,1,0
3197,78,12,63,4,2,1,0,0,0,0
4751,59,46,52,4,1,3,0,0,0,0
2993,43,295,76,12,1,5,0,0,0,0
3438,89,154,72,12,3,2,0,0,0,0
2987,74,40,79,12,1,5,0,0,0,0
2451,79,711,83,27,4,2,0,0,1,0
2994,37,184,69,9,1,5,0,0,0,0
641,60,6,55,8,4,3,0,0,0,0
3440,65,187,64,14,4,2,0,0,1,0
3437,90,246,70,11,4,2,0,0,1,0
2453,71,113,77,9,4,2,0,0,0,0
4664,79,23,88,7,1,5,0,0,0,0
3834,75,11,50,5,3,1,1,0,0,0
4748,77,26,76,9,5,1,0,0,1,0
368,32,39,38,9,3,1,1,0,0,0
4750,58,12,60,4,1,5,0,0,0,0
2991,44,237,74,9,1,5,0,0,0,0
2455,78,2173,91,13,4,2,0,0,0,0
2990,69,192,80,8,1,5,0,0,0,0
4048,59,8,46,9,2,2,1,0,0,0
219,39,7,34,5,4,1,1,0,0,0
646,74,582,81,23,4,2,0,0,1,0
2454,76,440,80,20,4,2,0,0,1,0
2988,70,53,78,8,1,5,1,0,0,0
4665,84,88,89,7,1,5,1,0,0,0
3835,76,25,55,11,1,1,0,0,0,0
2989,64,92,77,13,5,5,0,0,0,0
3292,61,33,55,6,4,2,1,0,0,0
3439,77,123,67,20,4,2,0,0,1,0
2992,57,180,82,8,5,5,0,0,0,0
183,75,199,66,40,3,2,0,0,1,0
2140,68,9,50,15,4,1,1,0,0,0
285,84,309,85,17,1,5,1,0,1,0
1277,80,22,81,4,5,2,1,0,0,0
2143,61,16,45,17,5,1,1,0,0,0
4161,70,75,64,22,4,2,1,0,1,0
43,68,72,72,20,5,2,0,0,0,0
2290,61,159,59,23,5,2,1,0,0,0
2242,67,127,59,22,5,2,0,0,1,0
1109,82,412,94,5,4,1,0,0,0,0
1104,71,252,76,37,5,1,0,0,0,0
1110,84,1451,93,72,5,1,0,0,1,1891
1108,87,2136,87,59,4,1,1,0,0,34
3062,83,73,84,9,5,2,0,0,0,0
744,75,66,73,13,1,5,0,0,0,0
250,71,57,75,26,2,5,0,0,1,0
2177,37,20,38,20,3,3,0,0,0,0
757,35,4,37,7,3,2,0,0,0,0
2162,60,7,74,17,3,2,0,0,0,0
2161,80,13,70,14,3,2,0,0,0,0
3863,21,26,25,4,1,3,0,0,0,0
2160,63,7,56,15,4,2,0,0,0,0
2163,75,4,77,30,3,2,0,0,0,0
